detail_type_code,snomed_code,name_en,specimen_type_code,sub_type_name,is_active
SP-16213931000119103,16213931000119103,"Specimen from dome of urinary bladder obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-432910000,432910000,"Specimen from ear obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-122704003,122704003,"Specimen from endometrium obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-431205006,431205006,"Specimen from epididymis obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-122629003,122629003,"Specimen from esophagus obtained by excisional biopsy of lesion",BIOPSY,"Biopsi jaringan",true
SP-122628006,122628006,"Specimen from esophagus obtained by incisional biopsy",BIOPSY,"Biopsi jaringan",true
SP-16212731000119107,16212731000119107,"Specimen from ethmoid sinus obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-431232001,431232001,"Specimen from eye region obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-16212771000119105,16212771000119105,"Specimen from eyelid obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-122627001,122627001,"Specimen from gastrointestinal tract obtained by incisional biopsy",BIOPSY,"Biopsi jaringan",true
SP-431885000,431885000,"Specimen from head and neck structure obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-122623002,122623002,"Specimen from heart obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-122624008,122624008,"Specimen from heart obtained by excisional biopsy of lesion",BIOPSY,"Biopsi jaringan",true
SP-122625009,122625009,"Specimen from heart obtained by incisional biopsy",BIOPSY,"Biopsi jaringan",true
SP-122670001,122670001,"Specimen from kidney obtained by (core) needle biopsy",BIOPSY,"Biopsi jaringan",true
SP-122672009,122672009,"Specimen from kidney obtained by incisional biopsy",BIOPSY,"Biopsi jaringan",true
SP-122673004,122673004,"Specimen from kidney obtained by wedge biopsy",BIOPSY,"Biopsi jaringan",true
SP-16215051000119107,16215051000119107,"Specimen from labia obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-122644002,122644002,"Specimen from large intestine obtained by incisional biopsy",BIOPSY,"Biopsi jaringan",true
SP-16214571000119105,16214571000119105,"Specimen from left lower lobe of lung obtained by endobronchial biopsy",BIOPSY,"Biopsi jaringan",true
SP-16214411000119103,16214411000119103,"Specimen from left upper lobe of lung obtained by endobronchial biopsy",BIOPSY,"Biopsi jaringan",true
SP-122699006,122699006,"Specimen from lesion of uterine cervix obtained by cone biopsy",BIOPSY,"Biopsi jaringan",true
SP-16214651000119100,16214651000119100,"Specimen from lingula obtained by endobronchial biopsy",BIOPSY,"Biopsi jaringan",true
SP-16214331000119102,16214331000119102,"Specimen from lingula obtained by transbronchial biopsy",BIOPSY,"Biopsi jaringan",true
SP-438659007,438659007,"Specimen from liver obtained by wedge biopsy",BIOPSY,"Biopsi jaringan",true
SP-433117007,433117007,"Specimen from lower limb obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-122610009,122610009,"Specimen from lung obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-122611008,122611008,"Specimen from lung obtained by fiberoptic bronchoscopic biopsy",BIOPSY,"Biopsi jaringan",true
SP-122613006,122613006,"Specimen from lung obtained by mediastinoscopic biopsy",BIOPSY,"Biopsi jaringan",true
SP-16214371000119104,16214371000119104,"Specimen from lung obtained by needle biopsy",BIOPSY,"Biopsi jaringan",true
SP-384747005,384747005,"Specimen from lung obtained by needle biopsy using computed tomography guidance",BIOPSY,"Biopsi jaringan",true
SP-384746001,384746001,"Specimen from lung obtained by wedge biopsy",BIOPSY,"Biopsi jaringan",true
SP-16224091000119108,16224091000119108,"Specimen from lymph node obtained by endotracheal aspiration biopsy",BIOPSY,"Biopsi jaringan",true
SP-16224131000119105,16224131000119105,"Specimen from mediastinal lymph node obtained by endotracheal aspiration biopsy",BIOPSY,"Biopsi jaringan",true
SP-434014007,434014007,"Specimen from mediastinum obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-432145007,432145007,"Specimen from meninges obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-432146008,432146008,"Specimen from mesentery obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-432608000,432608000,"Specimen from nasal fossae obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-433860001,433860001,"Specimen from nasal sinus obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-122708000,122708000,"Specimen from ovary obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-122709008,122709008,"Specimen from ovary obtained by incisional biopsy",BIOPSY,"Biopsi jaringan",true
SP-415563002,415563002,"Specimen from pancreas obtained by excisional biopsy",BIOPSY,"Biopsi jaringan",true
SP-122667000,122667000,"Specimen from pancreas obtained by incisional biopsy",BIOPSY,"Biopsi jaringan",true
SP-16222971000119102,16222971000119102,"Specimen from parotid gland obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-432142005,432142005,"Specimen from penis obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-16223731000119109,16223731000119109,"Specimen from perianal region obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-434250007,434250007,"Specimen from pericardium obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-122622007,122622007,"Specimen from pleura obtained by lymph node biopsy",BIOPSY,"Biopsi jaringan",true
SP-122616003,122616003,"Specimen from pleura obtained by open thoracotomy and biopsy",BIOPSY,"Biopsi jaringan",true
SP-122617007,122617007,"Specimen from pleura obtained by percutaneous needle biopsy",BIOPSY,"Biopsi jaringan",true
SP-122621000,122621000,"Specimen from pleura obtained by thoracoscopic biopsy",BIOPSY,"Biopsi jaringan",true
SP-16213891000119106,16213891000119106,"Specimen from posterior wall of urinary bladder obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-384819001,384819001,"Specimen from prostate obtained by needle biopsy",BIOPSY,"Biopsi jaringan",true
SP-397221008,397221008,"Specimen from renal pelvis obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-434244002,434244002,"Specimen from retroperitoneum obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-16214611000119101,16214611000119101,"Specimen from right lower lobe of lung obtained by endobronchial biopsy",BIOPSY,"Biopsi jaringan",true
SP-16214531000119107,16214531000119107,"Specimen from right middle lobe of lung obtained by endobronchial biopsy",BIOPSY,"Biopsi jaringan",true
SP-16214291000119108,16214291000119108,"Specimen from right upper lobe of lung obtained by endobronchial biopsy",BIOPSY,"Biopsi jaringan",true
SP-432058006,432058006,"Specimen from skeletal muscle obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-433873002,433873002,"Specimen from spermatic cord obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-431697001,431697001,"Specimen from spinal cord obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-433760005,433760005,"Specimen from spleen obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-122632000,122632000,"Specimen from stomach obtained by incisional biopsy",BIOPSY,"Biopsi jaringan",true
SP-432385009,432385009,"Specimen from sympathetic nerve ganglion obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-122728001,122728001,"Specimen from testis obtained by inguinal exposure with testicular isolation and biopsy",BIOPSY,"Biopsi jaringan",true
SP-122730004,122730004,"Specimen from testis obtained by transcrotal open biopsy",BIOPSY,"Biopsi jaringan",true
SP-122729009,122729009,"Specimen from testis obtained by transscrotal needle biopsy",BIOPSY,"Biopsi jaringan",true
SP-397455009,397455009,"Specimen from thoracic mesothelium obtained by percutaneous needle biopsy",BIOPSY,"Biopsi jaringan",true
SP-397456005,397456005,"Specimen from thoracic mesothelium obtained by thoracoscopic biopsy",BIOPSY,"Biopsi jaringan",true
SP-399633004,399633004,"Specimen from thymus gland obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-396900005,396900005,"Specimen from thymus gland obtained by needle biopsy using computed tomography guidance",BIOPSY,"Biopsi jaringan",true
SP-396902002,396902002,"Specimen from thymus gland obtained by transthoracic needle biopsy",BIOPSY,"Biopsi jaringan",true
SP-432984003,432984003,"Specimen from thyroid obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-432986001,432986001,"Specimen from tooth obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-438661003,438661003,"Specimen from transplanted kidney obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-438543000,438543000,"Specimen from transplanted liver obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-438454007,438454007,"Specimen from transplanted lung obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-16214011000119105,16214011000119105,"Specimen from trigone of urinary bladder obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-431412004,431412004,"Specimen from trunk obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-431413009,431413009,"Specimen from tunica of testis obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-431887008,431887008,"Specimen from unspecified body site obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-431889006,431889006,"Specimen from upper limb obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-440135000,440135000,"Specimen from ureter obtained by brush biopsy",BIOPSY,"Biopsi jaringan",true
SP-399713008,399713008,"Specimen from uterine cervix obtained by cone biopsy",BIOPSY,"Biopsi jaringan",true
SP-122698003,122698003,"Specimen from uterine cervix obtained by incisional biopsy",BIOPSY,"Biopsi jaringan",true
SP-432059003,432059003,"Specimen from uterus obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-122692002,122692002,"Specimen from vagina obtained by excisional biopsy of lesion",BIOPSY,"Biopsi jaringan",true
SP-122691009,122691009,"Specimen from vagina obtained by incisional biopsy",BIOPSY,"Biopsi jaringan",true
SP-432061007,432061007,"Specimen from vein obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-427558003,427558003,"Specimen obtained by core needle biopsy",BIOPSY,"Biopsi jaringan",true
SP-397078009,397078009,"Specimen obtained by excisional biopsy",BIOPSY,"Biopsi jaringan",true
SP-397077004,397077004,"Specimen obtained by incisional biopsy",BIOPSY,"Biopsi jaringan",true
SP-32651000087104,32651000087104,"Specimen obtained by transthoracic needle biopsy",BIOPSY,"Biopsi jaringan",true
SP-122738006,122738006,"Specimen obtained from breast by stereotactically guided core needle biopsy",BIOPSY,"Biopsi jaringan",true
SP-16214971000119103,16214971000119103,"Specimen obtained from breast by stereotactically guided needle biopsy",BIOPSY,"Biopsi jaringan",true
SP-16214691000119105,16214691000119105,"Specimen obtained from breast by ultrasound guided needle biopsy",BIOPSY,"Biopsi jaringan",true
SP-16223091000119106,16223091000119106,"Specimen of mucosa of nasal sinus obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-440515008,440515008,"Specimen of targeted lesion obtained by biopsy",BIOPSY,"Biopsi jaringan",true
SP-309122002,309122002,"Synovium biopsy specimen",BIOPSY,"Biopsi jaringan",true
SP-309113003,309113003,"Tendon biopsy specimen",BIOPSY,"Biopsi jaringan",true
SP-309137003,309137003,"Testes biopsy specimen",BIOPSY,"Biopsi jaringan",true
SP-122602008,122602008,"Tissue specimen from biopsy of upper aerodigestive tract",BIOPSY,"Biopsi jaringan",true
SP-16223491000119100,16223491000119100,"Tissue specimen obtained by transtracheal biopsy",BIOPSY,"Biopsi jaringan",true
SP-369613006,369613006,"Tissue specimen obtained for Hodgkin's disease by biopsy",BIOPSY,"Biopsi jaringan",true
SP-369614000,369614000,"Tissue specimen obtained from extrahepatic bile ducts by biopsy",BIOPSY,"Biopsi jaringan",true
SP-369616003,369616003,"Tissue specimen obtained from gallbladder by biopsy",BIOPSY,"Biopsi jaringan",true
SP-369611008,369611008,"Tissue specimen obtained from small intestine by biopsy",BIOPSY,"Biopsi jaringan",true
SP-369618002,369618002,"Tissue specimen obtained from vulva by biopsy",BIOPSY,"Biopsi jaringan",true
SP-309189008,309189008,"Tongue biopsy specimen",BIOPSY,"Biopsi jaringan",true
SP-309191000,309191000,"Tonsil biopsy specimen",BIOPSY,"Biopsi jaringan",true
SP-309169007,309169007,"Tracheal biopsy specimen",BIOPSY,"Biopsi jaringan",true
SP-309173005,309173005,"Transbronchial lung biopsy specimen",BIOPSY,"Biopsi jaringan",true
SP-309271002,309271002,"Ureter biopsy specimen",BIOPSY,"Biopsi jaringan",true
SP-309277003,309277003,"Urethra biopsy specimen",BIOPSY,"Biopsi jaringan",true
SP-309280002,309280002,"Vaginal biopsy specimen",BIOPSY,"Biopsi jaringan",true
SP-309281003,309281003,"Vaginal vault biopsy specimen",BIOPSY,"Biopsi jaringan",true
SP-309184003,309184003,"Vocal cord biopsy specimen",BIOPSY,"Biopsi jaringan",true
SP-309070006,309070006,"Vulval skin biopsy specimen",BIOPSY,"Biopsi jaringan",true
SP-444824001,444824001,"Wall of abscess",TISSUE,"Dinding abses / jaringan",true
SP-309285007,309285007,"Cervical loop excision specimen",TISSUE,"Eksisi",true
SP-309143001,309143001,"Excised adrenal gland specimen",TISSUE,"Eksisi",true
SP-16212051000119104,16212051000119104,"Excised breast ectopic tissue sample",TISSUE,"Eksisi",true
SP-309112008,309112008,"Excised bursa specimen",TISSUE,"Eksisi",true
SP-309103006,309103006,"Excised cartilage specimen",TISSUE,"Eksisi",true
SP-309119004,309119004,"Excised fascia specimen",TISSUE,"Eksisi",true
SP-309116006,309116006,"Excised ligament specimen",TISSUE,"Eksisi",true
SP-1177151008,1177151008,"Excised mesorectum specimen",TISSUE,"Eksisi",true
SP-309153000,309153000,"Excised parathyroid specimen",TISSUE,"Eksisi",true
SP-309264007,309264007,"Excised rectum specimen",TISSUE,"Eksisi",true
SP-309485009,309485009,"Excised sublingual gland specimen",TISSUE,"Eksisi",true
SP-309486005,309486005,"Excised submandibular gland specimen",TISSUE,"Eksisi",true
SP-309108002,309108002,"Excised tendon specimen",TISSUE,"Eksisi",true
SP-16222091000119100,16222091000119100,"Skin specimen obtained by excision, frozen section",TISSUE,"Eksisi",true
SP-440502004,440502004,"Soft tissue specimen obtained by excision",TISSUE,"Eksisi",true
SP-399731009,399731009,"Specimen from anus obtained by excision of anal polyp",TISSUE,"Eksisi",true
SP-385338007,385338007,"Specimen from anus obtained by transanal disk excision",TISSUE,"Eksisi",true
SP-385340002,385340002,"Specimen from anus obtained by transanal disk excision, fragmented",TISSUE,"Eksisi",true
SP-385339004,385339004,"Specimen from anus obtained by transanal disk excision, intact",TISSUE,"Eksisi",true
SP-16215491000119108,16215491000119108,"Specimen from breast duct obtained by excision",TISSUE,"Eksisi",true
SP-122596005,122596005,"Specimen from breast obtained by complete excision of lesion, less than total mastectomy",TISSUE,"Eksisi",true
SP-122597001,122597001,"Specimen from breast obtained by complete excision, less than total mastectomy, with axillary contents",TISSUE,"Eksisi",true
SP-122598006,122598006,"Specimen from breast obtained by complete excision, less than total mastectomy, without axillary contents",TISSUE,"Eksisi",true
SP-397199005,397199005,"Specimen from breast obtained by excision",TISSUE,"Eksisi",true
SP-16212971000119107,16212971000119107,"Specimen from cartilage obtained by shave excision",TISSUE,"Eksisi",true
SP-399732002,399732002,"Specimen from central nervous system obtained by partial excision of tumor",TISSUE,"Eksisi",true
SP-122720008,122720008,"Specimen from fallopian tube obtained by excision of tubal fragments",TISSUE,"Eksisi",true
SP-16211371000119102,16211371000119102,"Specimen from joint cartilage obtained by shave excision",TISSUE,"Eksisi",true
SP-309270001,309270001,"Specimen from kidney obtained by excision",TISSUE,"Eksisi",true
SP-309490007,309490007,"Specimen from pancreas obtained by excision",TISSUE,"Eksisi",true
SP-122653009,122653009,"Specimen from rectum obtained by transanal disk excision",TISSUE,"Eksisi",true
SP-122655002,122655002,"Specimen from rectum obtained by transanal disk excision, fragmented",TISSUE,"Eksisi",true
SP-122654003,122654003,"Specimen from rectum obtained by transanal disk excision, intact",TISSUE,"Eksisi",true
SP-396353007,396353007,"Specimen from skin obtained by elliptical excision",TISSUE,"Eksisi",true
SP-396357008,396357008,"Specimen from skin obtained by elliptical re-excision",TISSUE,"Eksisi",true
SP-396355000,396355000,"Specimen from skin obtained by excision",TISSUE,"Eksisi",true
SP-396356004,396356004,"Specimen from skin obtained by re-excision",TISSUE,"Eksisi",true
SP-396483002,396483002,"Specimen from skin obtained by shave excision",TISSUE,"Eksisi",true
SP-396354001,396354001,"Specimen from skin obtained by wide excision",TISSUE,"Eksisi",true
SP-396358003,396358003,"Specimen from skin obtained by wide re-excision",TISSUE,"Eksisi",true
SP-438352005,438352005,"Specimen from trachea obtained by excision",TISSUE,"Eksisi",true
SP-440472000,440472000,"Specimen from transplanted lung obtained by excision",TISSUE,"Eksisi",true
SP-122668005,122668005,"Specimen from urinary tract obtained by transurethral excision",TISSUE,"Eksisi",true
SP-396273004,396273004,"Specimen from uterine cervix obtained by excision of cervix",TISSUE,"Eksisi",true
SP-397130007,397130007,"Specimen from vulva obtained by local excision",TISSUE,"Eksisi",true
SP-397131006,397131006,"Specimen from vulva obtained by wide excision",TISSUE,"Eksisi",true
SP-405902005,405902005,"Specimen obtained by radical excision",TISSUE,"Eksisi",true
SP-373826004,373826004,"Surgical excision specimen",TISSUE,"Eksisi",true
SP-737016007,737016007,"Tissue specimen from aneurysm obtained by surgical excision",TISSUE,"Eksisi",true
SP-1172660005,1172660005,"Tissue specimen from extrahepatic bile duct obtained by excision",TISSUE,"Eksisi",true
SP-439034006,439034006,"Tissue specimen from liver obtained by excision",TISSUE,"Eksisi",true
SP-439895009,439895009,"Tissue specimen from nose obtained by excision",TISSUE,"Eksisi",true
SP-1173996004,1173996004,"Tissue specimen from polyp obtained by excision",TISSUE,"Eksisi",true
SP-439479000,439479000,"Tissue specimen obtained by excision",TISSUE,"Eksisi",true
SP-788524009,788524009,"Tissue specimen obtained by segmental excision",TISSUE,"Eksisi",true
SP-16222771000119104,16222771000119104,"Uvula tissue specimen obtained by simple excision",TISSUE,"Eksisi",true
SP-258407001,258407001,"Abscess tissue",TISSUE,"Jaringan",true
SP-258414004,258414004,"Adipose tissue specimen",TISSUE,"Jaringan",true
SP-303247002,303247002,"Adrenal tissue specimen",TISSUE,"Jaringan",true
SP-309126004,309126004,"Articular tissue specimen",TISSUE,"Jaringan",true
SP-309491006,309491006,"Biliary tract tissue specimen",TISSUE,"Jaringan",true
SP-16210891000119102,16210891000119102,"Brain neoplasm tissue specimen",TISSUE,"Jaringan",true
SP-258418001,258418001,"Burn tissue",TISSUE,"Jaringan",true
SP-309110000,309110000,"Bursa tissue specimen",TISSUE,"Jaringan",true
SP-15650531000119105,15650531000119105,"Colorectal junction neoplasm tissue specimen",TISSUE,"Jaringan",true
SP-430970004,430970004,"Core sample of tissue block",TISSUE,"Jaringan",true
SP-258420003,258420003,"Cyst tissue",TISSUE,"Jaringan",true
SP-309187005,309187005,"Dental tissue specimen",TISSUE,"Jaringan",true
SP-309278008,309278008,"Female genital tissue specimen",TISSUE,"Jaringan",true
SP-441652008,441652008,"Formalin-fixed paraffin-embedded tissue specimen",TISSUE,"Jaringan",true
SP-441479001,441479001,"Fresh tissue specimen",TISSUE,"Jaringan",true
SP-16214131000119104,16214131000119104,"Frozen tissue section specimen",TISSUE,"Jaringan",true
SP-258422006,258422006,"Gonad tissue",TISSUE,"Jaringan",true
SP-258424007,258424007,"Heart valve tissue",TISSUE,"Jaringan",true
SP-438336007,438336007,"Hemorrhoid tissue specimen",TISSUE,"Jaringan",true
SP-371783005,371783005,"Human tissue for identification",TISSUE,"Jaringan",true
SP-309170008,309170008,"Lower respiratory tissue specimen",TISSUE,"Jaringan",true
SP-309078004,309078004,"Lymph node tissue specimen",TISSUE,"Jaringan",true
SP-430861001,430861001,"Macroscopic tissue specimen",TISSUE,"Jaringan",true
SP-258425008,258425008,"Natural lens tissue",TISSUE,"Jaringan",true
SP-309129006,309129006,"Nerve tissue specimen",TISSUE,"Jaringan",true
SP-309495002,309495002,"Omentum tissue specimen",TISSUE,"Jaringan",true
SP-309186001,309186001,"Oral tissue specimen",TISSUE,"Jaringan",true
SP-3040001000004107,3040001000004107,"Paraffin embedded tissue block specimen",TISSUE,"Jaringan",true
SP-309150002,309150002,"Parathyroid tissue specimen",TISSUE,"Jaringan",true
SP-258484005,258484005,"Postmortem tissue specimen",TISSUE,"Jaringan",true
SP-309200000,309200000,"Rectal tissue specimen",TISSUE,"Jaringan",true
SP-309127008,309127008,"Resected articular tissue specimen",TISSUE,"Jaringan",true
SP-309072003,309072003,"Soft tissue specimen",TISSUE,"Jaringan",true
SP-446951004,446951004,"Specimen from granulation tissue",TISSUE,"Jaringan",true
SP-734377007,734377007,"Specimen from mass of subcutaneous tissue",TISSUE,"Jaringan",true
SP-447407009,447407009,"Specimen from necrotic tissue",TISSUE,"Jaringan",true
SP-734379005,734379005,"Specimen from periodontal tissue",TISSUE,"Jaringan",true
SP-608856009,608856009,"Specimen from perirenal tissue",TISSUE,"Jaringan",true
SP-608858005,608858005,"Specimen from periureteral tissue",TISSUE,"Jaringan",true
SP-608860007,608860007,"Specimen from perivesical tissue",TISSUE,"Jaringan",true
SP-787151002,787151002,"Specimen in tissue fixative",TISSUE,"Jaringan",true
SP-787150001,787150001,"Stained slide of tissue section",TISSUE,"Jaringan",true
SP-309121009,309121009,"Synovial tissue specimen",TISSUE,"Jaringan",true
SP-15650601000119102,15650601000119102,"Thyroid neoplasm tissue specimen",TISSUE,"Jaringan",true
SP-1201985008,1201985008,"Tissue block specimen",TISSUE,"Jaringan",true
SP-430856003,430856003,"Tissue section",TISSUE,"Jaringan",true
SP-119376003,119376003,"Tissue specimen",TISSUE,"Jaringan",true
SP-446837000,446837000,"Tissue specimen from amniotic membrane",TISSUE,"Jaringan",true
SP-127468009,127468009,"Tissue specimen from ampulla of Vater",TISSUE,"Jaringan",true
SP-128156008,128156008,"Tissue specimen from anus",TISSUE,"Jaringan",true
SP-725372003,725372003,"Tissue specimen from aorta",TISSUE,"Jaringan",true
SP-406101006,406101006,"Tissue specimen from axilla",TISSUE,"Jaringan",true
SP-128157004,128157004,"Tissue specimen from brain",TISSUE,"Jaringan",true
SP-127457009,127457009,"Tissue specimen from breast",TISSUE,"Jaringan",true
SP-128158009,128158009,"Tissue specimen from bronchus",TISSUE,"Jaringan",true
SP-399542003,399542003,"Tissue specimen from central nervous system",TISSUE,"Jaringan",true
SP-446842008,446842008,"Tissue specimen from cervical lymph node",TISSUE,"Jaringan",true
SP-128159001,128159001,"Tissue specimen from colon",TISSUE,"Jaringan",true
SP-128160006,128160006,"Tissue specimen from conjunctiva",TISSUE,"Jaringan",true
SP-128161005,128161005,"Tissue specimen from cornea",TISSUE,"Jaringan",true
SP-363328006,363328006,"Tissue specimen from digestive system",TISSUE,"Jaringan",true
SP-16212811000119105,16212811000119105,"Tissue specimen from donor cornea",TISSUE,"Jaringan",true
SP-447403008,447403008,"Tissue specimen from donor corneal rim",TISSUE,"Jaringan",true
SP-128162003,128162003,"Tissue specimen from ear",TISSUE,"Jaringan",true
SP-440469007,440469007,"Tissue specimen from ectopic pregnancy",TISSUE,"Jaringan",true
SP-128163008,128163008,"Tissue specimen from endometrium",TISSUE,"Jaringan",true
SP-127464006,127464006,"Tissue specimen from esophagus",TISSUE,"Jaringan",true
SP-399541005,399541005,"Tissue specimen from extrahepatic bile duct",TISSUE,"Jaringan",true
SP-128164002,128164002,"Tissue specimen from eye",TISSUE,"Jaringan",true
SP-127483004,127483004,"Tissue specimen from fallopian tube",TISSUE,"Jaringan",true
SP-122656001,122656001,"Tissue specimen from gallbladder",TISSUE,"Jaringan",true
SP-127466008,127466008,"Tissue specimen from gastrointestinal tract",TISSUE,"Jaringan",true
SP-128165001,128165001,"Tissue specimen from genital system",TISSUE,"Jaringan",true
SP-446304007,446304007,"Tissue specimen from harvested bone",TISSUE,"Jaringan",true
SP-128166000,128166000,"Tissue specimen from heart",TISSUE,"Jaringan",true
SP-128167009,128167009,"Tissue specimen from internal nose",TISSUE,"Jaringan",true
SP-33911000087102,33911000087102,"Tissue specimen from iris",TISSUE,"Jaringan",true
SP-127474009,127474009,"Tissue specimen from kidney",TISSUE,"Jaringan",true
SP-122643008,122643008,"Tissue specimen from large intestine",TISSUE,"Jaringan",true
SP-128168004,128168004,"Tissue specimen from liver",TISSUE,"Jaringan",true
SP-399492000,399492000,"Tissue specimen from lung",TISSUE,"Jaringan",true
SP-703475006,703475006,"Tissue specimen from nodule",TISSUE,"Jaringan",true
SP-127482009,127482009,"Tissue specimen from ovary",TISSUE,"Jaringan",true
SP-127470000,127470000,"Tissue specimen from pancreas",TISSUE,"Jaringan",true
SP-128169007,128169007,"Tissue specimen from penis",TISSUE,"Jaringan",true
SP-699874006,699874006,"Tissue specimen from pericardium",TISSUE,"Jaringan",true
SP-127460002,127460002,"Tissue specimen from pleura",TISSUE,"Jaringan",true
SP-128170008,128170008,"Tissue specimen from prostate",TISSUE,"Jaringan",true
SP-399532000,399532000,"Tissue specimen from renal pelvis",TISSUE,"Jaringan",true
SP-363329003,363329003,"Tissue specimen from respiratory system",TISSUE,"Jaringan",true
SP-399451009,399451009,"Tissue specimen from retina",TISSUE,"Jaringan",true
SP-438803004,438803004,"Tissue specimen from retroperitoneum",TISSUE,"Jaringan",true
SP-733103005,733103005,"Tissue specimen from scar",TISSUE,"Jaringan",true
SP-33921000087105,33921000087105,"Tissue specimen from sclera",TISSUE,"Jaringan",true
SP-119325001,119325001,"Tissue specimen from skin",TISSUE,"Jaringan",true
SP-122638001,122638001,"Tissue specimen from small intestine",TISSUE,"Jaringan",true
SP-128171007,128171007,"Tissue specimen from stomach",TISSUE,"Jaringan",true
SP-127475005,127475005,"Tissue specimen from testis",TISSUE,"Jaringan",true
SP-399672000,399672000,"Tissue specimen from thoracic mesothelium",TISSUE,"Jaringan",true
SP-128172000,128172000,"Tissue specimen from throat",TISSUE,"Jaringan",true
SP-399572009,399572009,"Tissue specimen from thymus gland",TISSUE,"Jaringan",true
SP-127478007,127478007,"Tissue specimen from thyroid gland",TISSUE,"Jaringan",true
SP-128173005,128173005,"Tissue specimen from trachea",TISSUE,"Jaringan",true
SP-438804005,438804005,"Tissue specimen from transplanted kidney",TISSUE,"Jaringan",true
SP-399624001,399624001,"Tissue specimen from ureter",TISSUE,"Jaringan",true
SP-128174004,128174004,"Tissue specimen from urethra",TISSUE,"Jaringan",true
SP-127472008,127472008,"Tissue specimen from urinary tract",TISSUE,"Jaringan",true
SP-127481002,127481002,"Tissue specimen from uterine cervix",TISSUE,"Jaringan",true
SP-127480001,127480001,"Tissue specimen from uterus",TISSUE,"Jaringan",true
SP-399619004,399619004,"Tissue specimen from uvea",TISSUE,"Jaringan",true
SP-128175003,128175003,"Tissue specimen from vagina",TISSUE,"Jaringan",true
SP-399486006,399486006,"Tissue specimen from vulva",TISSUE,"Jaringan",true
SP-438351003,438351003,"Tissue specimen obtained by esophagogastrectomy",TISSUE,"Jaringan",true
SP-369617007,369617007,"Tissue specimen obtained from gallbladder by cholecystectomy with partial hepatectomy",TISSUE,"Jaringan",true
SP-122593002,122593002,"Tissue specimen obtained from ulcer",TISSUE,"Jaringan",true
SP-431196006,431196006,"Tissue spot",TISSUE,"Jaringan",true
SP-258435002,258435002,"Tumor tissue specimen",TISSUE,"Jaringan",true
SP-787149001,787149001,"Unstained slide of tissue section",TISSUE,"Jaringan",true
SP-309168004,309168004,"Upper respiratory tissue specimen",TISSUE,"Jaringan",true
SP-309272009,309272009,"Urinary bladder tissue specimen",TISSUE,"Jaringan",true
SP-309266009,309266009,"Anal polyp specimen",TISSUE,"Jaringan / struktur anatomi",true
SP-309222007,309222007,"Appendix specimen",TISSUE,"Jaringan / struktur anatomi",true
SP-309479002,309479002,"Artery specimen",TISSUE,"Jaringan / struktur anatomi",true
SP-371784004,371784004,"Body parts for identification",TISSUE,"Jaringan / struktur anatomi",true
